"id","otel_ad","fiyat","imageURL","score","fiyat_araligi","bolge","hava_alanina_uzakligi","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki"
129,Cumbalıca Garden Hotel,"10.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13180/1050X700/tsr13180638259310093447558.jpg,"","9000-11000",Çeşme - Ilıca ,"No Info km, No Info",No Info,Yok,Yok,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
130,Mekvin Hotels Deniz Feneri Lighthouse +12 Adults Only,"12.403,40 TL",,"","11000-13000","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
128,Alaçatı Bellezza Hotel,"14.700,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07887/1050X700/tsr07887637336286780631602.jpg,"9,2","13000-15000",Çeşme - Alaçatı ,"85 km, Adnan Menderes HA ","750 Metre ve Üzeri",Yok,Yok,"1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
49,Meryan Beach Hotel Spa,"35.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02026/1050X700/tsr02026638252841379104097.jpg,"8,3",+33000,Antalya - Alanya-Okurcalar ,"85 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"0","1","2","1","2","1","1","5","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1"
66,Sentido Kamelya Selin Hotel,"31.308,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05937/1050X700/tsr05937637419966678766003.jpg,"8","29000-33000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ",Denize Sıfır,Özel Plaj,Yok,"6","1","1","1","5","2","1","7","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1"
127,Alaçatı Aura Plus Otel,"6.375,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10782/1050X700/tsr10782637298879499248839.jpg,"8,9","5000-7000",Çeşme - Alaçatı ,"85 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
316,Relax Beach Hotel,"9.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12483/1050X700/tsr12483638326448295344635.jpg,"7,5","9000-11000",Antalya - Alanya ,"130 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,Yok,"1","0","0","0","1","0","0","0","1","0","1","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0"
240,Palmea Hotel,"12.590,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04919/1050X700/tsr04919638461058769294120.jpg,"7,7","11000-13000",Marmaris - Armutalan ,"95 km, Dalaman HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","1","1","1","1","0","1","3","1","0","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0","1","1","1","1"
132,Cappari Aqua Princess Hotel,"14.016,95 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05957/1050X700/tsr05957637335416062409596.jpg,"9,1","13000-15000",Antalya - Kaş-Küçükçakıl Mevkii ,"160 km, Dalaman ",Denize Sıfır,Özel Plaj,Yok,"1","0","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0"
131,Muup Alaçatı,"11.208,22 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12452/1050X700/tsr12452638144846552296326.jpg,"","11000-13000",Çeşme - Alaçatı ,"No Info km, No Info",Uygun Değil,Yok,Yok,"0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
185,Nirvana Cosmopolitan Hotel,"36.584,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10550/1050X700/tsr10550637595232737219897.jpg,"8,6",+33000,Antalya - Lara-Kundu ,"No Info km, No Info",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"5","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1"
7,Aletris Deluxe Hotel Spa,"17.431,15 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12074/1050X700/tsr12074638066289110933751.jpg,"6,7","17000-19000",Antalya - Side-Çolaklı ,"45 km, Antalya HA ","600 - 750 Metre Arası",Özel Plaj,Yok,"3","1","1","4","2","1","1","6","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0"
29,İncekum Beach Resort,"24.975,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01346/1050X700/tsr01346638180409443525779.jpg,"7,9","23000-25000",Antalya - Alanya-İncekum ,"98 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"2","0","2","1","2","1","1","3","1","0","1","0","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1"
50,Mirada Del Mar,"14.625,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00737/1050X700/tsr00737637574541273488956.jpg,"8,8","13000-15000",Antalya - Kemer-Göynük ,"45 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"5","1","3","1","3","1","1","8","1","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1"
134,Roseira Beach Resort,"11.182,55 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12088/1050X700/tsr12088638430692151528962.jpg,"8,7","11000-13000",Bodrum - Güllük ,"8 km, Milas HA ","200 - 300 Metre Arası",Halk Plajı,Var,"0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","0","1","0","0","1","1","1","1","1","0","1","1","0","1"
67,Sentido Trendy Verbena Beach,"25.312,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04885/1050X700/tsr04885637097822215570390.jpg,"7,3","25000-27000",Antalya - Side-Evrenseki ,"55 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"5","1","1","1","3","1","1","6","1","0","1","1","1","1","1","0","1","1","1","1","0","0","1","0","1","1","0","1","1"
137,Bieno Club Hotel Svs,"10.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13792/1050X700/tsr13792638447184268520895.jpg,"","9000-11000",Antalya - Alanya ,"140 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1"
241,Ramada Encore By Wyndham İzmir,"12.922,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04368/1050X700/tsr04368638110125994555465.jpg,"8,5","11000-13000",İzmir - Balçova ,"16 km, Adnan Menderes ",Uygun Değil,Yok,Yok,"1","1","0","1","0","0","1","1","0","0","1","1","1","1","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0"
317,Sealine Suite Hotel,"12.998,70 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11405/1050X700/tsr11405637489870217448672.jpg,"","11000-13000",Antalya - Alanya ,"120 km, Antalya HA ","300 - 400 Metre Arası",Özel Plaj,Yok,"1","0","1","1","2","0","0","2","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","1","0","0"
136,Aurasia Beach Hotel,"7.063,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12187/1050X700/tsr12187637822555190696243.jpg,"8,8","7000-9000",Marmaris - Siteler ,"96 km, Dalaman HA ",Denize Sıfır,Özel Plaj,Yok,"1","1","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
186,Notion Kesre Beach Hotel Spa,"15.784,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04887/1050X700/tsr04887638243509265503998.jpg,"8,1","15000-17000",İzmir - Özdere ,"40 km, Adnan Menderes HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"0","1","1","1","1","1","1","4","1","0","1","0","1","1","1","1","1","0","1","1","0","0","0","0","1","1","1","1","0"
135,Kamer Exclusive Hotel Suites,"14.800,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/03415/tsr03415636557901479261327.jpg,"9,3","13000-15000",Çeşme - Dalyan ,"90 km, İzmir Adnan Menderes HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","1","1","1","0","0","1","0","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","1","1","1","0"
138,Emily Rose Hotel Kemer,"6.375,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12699/1050X700/tsr12699638047055836609268.jpg,"","5000-7000",Antalya - Kemer ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
8,Aqı Pegasos Royal,"10.130,75 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04845/1050X700/tsr04845637776887209088071.jpg,"8,9","9000-11000",Antalya - Alanya-İncekum ,"95 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"3","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","1","1","1","0","1","0","1","0","1","1","1","1"
30,İnnvista Belek Antalya,"16.694,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11384/1050X700/tsr11384637433811335513133.jpg,"8,5","15000-17000",Antalya - Belek ,"25 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"3","1","1","1","0","1","0","3","1","0","1","1","1","1","1","0","1","1","1","1","0","0","1","0","1","1","1","1","1"
31,Juju Premier Palace (Ex. Amara Premier Palace),"25.200,00 TL",,"","25000-27000","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
139,Grand Viking Hotel,"13.680,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13884/1050X700/tsr13884638470661021713917.jpg,"","13000-15000",Antalya - Kemer ,"65 km, Antalya ","750 Metre ve Üzeri",Özel Plaj,Yok,"0","1","0","0","0","0","1","0","1","0","0","1","0","1","1","0","1","0","1","0","0","1","1","0","0","1","1","1","1"
319,Serpina Hotel Gümbet,"17.550,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10994/1050X700/tsr10994637287753882058173.jpg,"","17000-19000",Bodrum - Gümbet ,"36 km, Milas ","50 - 100 Metre Arası",Halk Plajı,Yok,"0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0"
68,Side Premium Hotel,"30.225,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04269/1050X700/tsr04269637249818074097992.jpg,"8,4","29000-31000",Antalya - Side-Evrenseki ,"55 km, Antalya HA ","100 - 200 Metre Arası",Özel Plaj,Yok,"4","1","1","1","2","1","1","3","1","0","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1"
318,Selin Otel Spa Belek,"7.394,15 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13045/1050X700/tsr13045638173442397729831.jpg,"","7000-9000",Antalya - Belek ,"25 km, Antalya ",No Info,Halk Plajı,Yok,"0","1","0","1","1","0","0","1","1","0","0","1","1","1","1","0","0","0","1","0","0","0","1","0","1","1","1","0","0"
51,Nirvana Mediterranean Excellence,"14.625,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04259/1050X700/tsr04259638495647454419569.jpg,"8,2","13000-15000",Antalya - Kemer-Beldibi ,"36 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"8","1","1","1","12","2","1","16","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
320,Side Beach Club,"7.021,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13947/1050X700/tsr13947638494222264180723.jpg,"","7000-9000",Antalya - Side ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
187,Pirate`s Beach Club,"18.900,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00066/1050X700/tsr00066637306169052766372.jpg,"8,8","17000-19000",Antalya - Kemer-Tekirova ,"70 km, Antalya HA ","200 - 300 Metre Arası",Özel Plaj,Var,"3","0","1","1","4","0","1","6","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1"
242,Ramada Plaza By Wyndham İzmir,"6.972,03 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04378/1050X700/tsr04378637341475805887415.jpg,"8","5000-7000",İzmir - Konak-Fuar ,"18 km, Adnan Menderes HA ","750 Metre ve Üzeri",Yok,Yok,"1","1","0","1","0","0","1","1","0","1","0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0"
322,Suite Laguna Otel,"21.321,28 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02970/1050X700/tsr02970637340354970319823.jpg,"7,7","21000-23000",Antalya - Muratpaşa ,"15 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
321,Silver Hotel,"9.014,25 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03386/1050X700/tsr03386638461159603700373.jpg,"9,3","9000-11000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ","500 - 600 Metre Arası",Özel Plaj,Yok,"0","1","1","0","2","0","0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","1","1"
9,Armonia Holiday Village Spa,"21.830,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02078/1050X700/tsr02078637351558334518947.jpg,"7,6","21000-23000",Bodrum - Akyarlar ,"54 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"3","1","1","3","3","0","1","5","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
69,Side Star Resort,"21.262,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02956/1050X700/tsr02956637661117650196767.jpg,"9","21000-23000",Antalya - Side-Gündoğdu ,"50 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"3","1","1","1","1","0","1","5","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","1","1","1","1"
188,Radisson Blu Resort Spa Çeşme,"30.195,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02518/1050X700/tsr02518638327097627456681.jpg,"7,8","29000-31000",Çeşme - Ilıca ,"88 km, Adnan Menderes HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"1","1","0","1","1","1","0","3","0","1","1","1","1","1","1","0","1","0","1","0","0","0","1","0","1","1","1","1","1"
243,Side Amour Hotel,"17.990,05 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12073/1050X700/tsr12073637768422044748433.jpg,"8,8","17000-19000",Antalya - Side-Manavgat ,"65 km, Antalya ","750 Metre ve Üzeri",Özel Plaj,Yok,"0","0","1","1","1","0","1","2","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0"
140,Phoenix Sun Hotel Bodrum,"7.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11022/1050X700/tsr11022637272273434401337.jpg,"7,7","7000-9000",Bodrum - Gümbet ,"42 km, Milas ","400 - 500 Metre Arası",Yok,Yok,"0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","0","1","0","1","1","1","1","1"
244,Uk Hotel Kiriş,"15.427,29 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12004/1050X700/tsr12004638476744105286261.jpg,"","15000-17000",Antalya - Kemer-Kiriş ,"No Info km, No Info","200 - 300 Metre Arası",Halk Plajı,Yok,"0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","1","1","1"
32,Justiniano Park Conti Club,"27.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00173/1050X700/tsr00173637852210309303664.jpg,"9,2","25000-27000",Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,Var,"3","1","0","1","2","1","0","5","1","0","1","0","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","0"
141,Rubi Platinum Sign,"36.380,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12147/1050X700/tsr12147638394637661728785.jpg,"8,1",+33000,Antalya - Alanya-Türkler ,"104 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Plaj,Var,"2","0","1","1","1","1","0","1","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","1","0","1","1","1","1"
10,Aydınbey Famous Resort Hotel,"21.460,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01328/1050X700/tsr01328637755932791488960.jpg,"7,5","21000-23000",Antalya - Belek-Boğazkent ,"40 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"1","1","1","1","2","1","1","5","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1"
52,Royal Alhambra Palace,"29.250,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04218/1050X700/tsr04218637333507565375484.jpg,"7,4","29000-31000",Antalya - Side-Çolaklı ,"40 km, Antalya HA ","200 - 300 Metre Arası",Mavi Bayraklı Özel Plaj,Yok,"8","1","1","1","2","1","0","7","1","0","1","1","0","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1"
70,Sirius Deluxe Hotel,"21.960,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04850/1050X700/tsr04850637593695536350269.jpg,"8,5","21000-23000",Antalya - Alanya ,"110 km, Antalya ",Denize Sıfır,Özel Plaj,Var,"1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0"
323,Sunpoint Hotel Bodrum,"8.494,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05828/1050X700/tsr05828638063569100249472.jpg,"6,2","7000-9000",Bodrum - Gümbet ,"38 km, Milas HA ","200 - 300 Metre Arası",Yok,Yok,"0","0","1","1","1","0","0","1","0","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","1","0","1","0"
245,A11 Hotel Obaköy,"6.047,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11762/1050X700/tsr11762638048197249489279.jpg,"6,7","5000-7000",Antalya - Alanya-Obagöl ,"130 km, Antalya HA ","50 - 100 Metre Arası",Özel Plaj,Var,"0","1","0","1","1","0","0","5","1","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","1","1","1","1"
189,Robinson Club Pamfilya,"8.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01735/1050X700/tsr01735638479273247641919.jpg,"9,1","7000-9000",Antalya - Side-Titreyengöl ,"70 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"1","0","1","1","1","0","1","3","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
325,The Abc Hotel,"25.267,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12550/1050X700/tsr12550637968687619289462.jpg,"","25000-27000",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
142,Sentido Lycus Beach,"25.110,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13746/1050X700/tsr13746638428150092541993.jpg,"","25000-27000",Antalya - Alanya-Okurcalar ,"No Info km, No Info",Denize Sıfır,Özel Plaj,Yok,"1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0"
324,Şenyıldız Hotel,"16.625,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11331/1050X700/tsr11331638007756103391128.jpg,"","15000-17000",İzmir - Foça ,"90 km, Adnan Menderes ","50 Metreye Kadar",Yok,Yok,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246,Anemon Çiğli Hotel,"13.015,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03762/1050X700/tsr03762637336228384558435.jpg,"","13000-15000",İzmir - Çiğli ,"40 km, HAna ",Uygun Değil,Yok,Yok,"0","0","0","1","0","1","0","1","0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
143,Side Square Hotel,"39.270,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13538/1050X700/tsr13538638439347552158064.jpg,"",+33000,Antalya - Side ,"No Info km, No Info",No Info,Özel Plaj,Yok,"0","1","1","1","1","0","0","2","0","0","0","1","0","1","1","0","0","1","1","1","1","1","1","0","0","1","0","0","0"
144,Akay Garden Family Club,"15.016,65 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06799/1050X700/tsr06799637292915243734487.jpg,"7,2","15000-17000",Çeşme - Ildır ,"80 km, Adnan Menderes HA ","750 Metre ve Üzeri",Özel Plaj,Yok,"0","0","1","1","1","0","0","3","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","1"
11,Aydınbey Gold Dreams Hotel,"29.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00176/1050X700/tsr00176637751728916387896.jpg,"7,8","29000-31000",Antalya - Alanya-Türkler ,"110 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Mavi Bayraklı Özel Plaj,Yok,"1","1","1","1","2","1","1","5","1","0","1","1","1","1","1","1","1","0","1","1","0","0","0","0","1","1","1","1","1"
33,Kahya Resort Aqua Spa,"27.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01974/1050X700/tsr01974638036862528872391.jpg,"8,1","25000-27000",Antalya - Alanya-Konaklı ,"110 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,Yok,"2","1","1","1","1","0","1","6","1","0","1","1","1","1","1","0","1","1","1","1","0","0","1","0","1","1","1","1","1"
327,Winecity Otel,"12.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11858/1050X700/tsr11858637992718970450155.jpg,"","11000-13000",Antalya - Demre ,"150 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
