id,otel_ad,fiyat,imageurl,score,fiyat_araligi,bolge,hava_alanina_uzakligi,denize_uzakligi,plaj,iskele,a_la_carte_restoran,asansor,acik_restoran,kapali_restoran,acik_havuz,kapali_havuz,bedensel_engelli_odasi,bar,su_kaydiragi,balo_salonu,kuafor,otopark,market,sauna,doktor,beach_voley,fitness,canli_eglence,wireless_internet,animasyon,sorf,parasut,arac_kiralama,kano,spa,masaj,masa_tenisi,cocuk_havuzu,cocuk_parki,predicted_price,price_difference,fair_price_range,fair_price_percentage
32,Kempinski Hotel Barbaros Bay,"47.376,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01716/1050X700/tsr01716637994395190318923.jpg,"9,6","""+33000""",Bodrum - Yalıçiftlik ,"38 km, BodrumHA",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,3,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,14285.6,33090.4,Significantly Overpriced,-69.85
204,Hillstone Bodrum Hotel Spa,"32.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11134/1050X700/tsr11134637329076169080451.jpg,"8,8","""29000-33000""",Bodrum - Bodrum Merkez ,"28 km, Milas HA ",750 Metre ve Üzeri,Özel Plaj,0,1,1,1,1,4,1,0,3,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,10849.9,21550.1,Significantly Overpriced,-66.51
68,Sentido Kamelya Selin Hotel,"36.708,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05937/1050X700/tsr05937637419966678766003.jpg,"8,3","""+33000""",Antalya - Side-Çolaklı ,"55 km, Antalya HA ",Denize Sıfır,Özel Plaj,0,6,1,1,1,5,2,1,7,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17411.4,19296.6,Significantly Overpriced,-52.57
440,Marin Hotel Kemer,"4.500,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/05998/tsr05998635900988918594152.jpg,,"""+33000""",Antalya - Kemer-Beldibi ,"45 km, Antalya ",300 - 400 Metre Arası,Özel Plaj,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,10791.8,-6291.8,Significantly Overpriced (Underpriced),139.82
734,No81 Hotel,"12.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06107/1050X700/tsr06107638394581408532651.jpg,"9,2","""11000-13000""",Bodrum - Türkbükü ,"38 km, Milas ",Denize Sıfır,Özel Plaj,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,12744.7,55.3,Fair,-0.43
331,Monte Carlo Hotel,"10.260,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02907/1050X700/tsr02907637528976291188590.jpg,7,"""9000-11000""",Antalya - Alanya-Obagöl ,"115 km, Antalya HA ",50 - 100 Metre Arası,Özel Plaj,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,12534.3,-2274.3,Significantly Overpriced (Underpriced),22.17
735,Odette Bodrum,"15.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11650/1050X700/tsr11650638198277251558381.jpg,,"""13000-15000""",Bodrum - Ortakent-Yahşi ,"47 km, Milas ",750 Metre ve Üzeri,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8555.8,6444.2,Significantly Overpriced,-42.96
332,Munamar Park Otel,"7.335,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11414/1050X700/tsr11414637878836327076129.jpg,"7,6","""7000-9000""",Marmaris - İçmeler-Altınsahil Mevkii ,"95 km, Milas HA ",200 - 300 Metre Arası,Halk Plajı,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,10884.0,-3548.5,Significantly Overpriced (Underpriced),48.37
736,Olympos Forest House Hotel,"14.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11095/1050X700/tsr11095637287828750043046.jpg,,"""13000-15000""",Antalya - Olimpos ,"90 km, Antalya ",750 Metre ve Üzeri,Halk Plajı,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7961.8,6438.2,Significantly Overpriced,-44.71
7,Aqı Pegasos Royal,"20.202,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04845/1050X700/tsr04845637776887209088071.jpg,"8,9","""19000-21000""",Antalya - Alanya-İncekum ,"95 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,13775.8,6426.2,Significantly Overpriced,-31.81
123,Hoşça Kal Alaçatı,"11.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09913/1050X700/tsr09913638230393568611755.jpg,,"""9000-11000""",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11440.3,-440.3,Fair (Underpriced),4.0
441,Maris Beach Hotel,"7.247,07 TL",https://cdn.tatilsepeti.com/Files/TesisResim/04503/tsr04503636324383576175114.jpg,8,"""7000-9000""",Marmaris - Siteler ,"100 km, Dalaman HA ",Denize Sıfır,Mavi Bayraklı Halk Plajı,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11911.4,-4664.4,Significantly Overpriced (Underpriced),64.36
33,Kimeros Park Holiday Village,"26.784,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04895/1050X700/tsr04895638506118317301257.jpg,"8,1","""25000-27000""",Antalya - Kemer ,"46 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,1,0,1,1,2,0,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,14498.6,12285.4,Significantly Overpriced,-45.87
122,Club Mermaid Village,"10.475,52 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02532/1050X700/tsr02532637334331868126951.jpg,"6,9","""9000-11000""",Antalya - Alanya-Türkler ,"110 km, Antalya HA ",500 - 600 Metre Arası,Özel Plaj,0,1,1,1,1,3,1,0,4,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,12237.8,-1762.3,Overpriced (Underpriced),16.82
69,Sentido Trendy Verbena Beach,"26.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04885/1050X700/tsr04885637097822215570390.jpg,"7,5","""25000-27000""",Antalya - Side-Evrenseki ,"55 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,5,1,1,1,3,1,1,6,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,16313.9,10086.1,Significantly Overpriced,-38.2
205,Hotel Melas Lara,"21.420,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02387/1050X700/tsr02387638095585350996249.jpg,"8,9","""21000-23000""",Antalya - Lara-Kundu ,"12 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,3,1,1,1,1,1,0,2,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,14142.9,7277.1,Significantly Overpriced,-33.97
297,Sesin Hotel,"5.280,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01420/1050X700/tsr01420638484569333940400.jpg,"7,8","""5000-7000""",Marmaris - Siteler ,"92 km, Dalaman ",100 - 200 Metre Arası,Özel Plaj,0,1,1,1,1,1,0,1,3,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,13292.8,-8012.8,Significantly Overpriced (Underpriced),151.76
240,Venosa Beach Resort,"20.160,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02977/1050X700/tsr02977638404191068934421.jpg,"7,8","""19000-21000""",Didim - Yeşilkent ,"90 km, Bodrum HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,5,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,15655.3,4504.7,Significantly Overpriced,-22.34
51,Orange County Alanya,"13.650,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05847/1050X700/tsr05847638502603815867311.jpg,"7,9","""13000-15000""",Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır,Özel Plaj,1,2,1,1,1,2,2,1,7,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,15912.8,-2262.8,Overpriced (Underpriced),16.58
442,Mert Seaside Hotel,"6.960,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06850/1050X700/tsr06850637092449324781022.jpg,"8,2","""5000-7000""",Marmaris - Siteler ,"95 km, Dalaman HA ",50 Metreye Kadar,Halk Plajı,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11701.9,-4741.9,Significantly Overpriced (Underpriced),68.13
333,My Dream Hotel,"6.120,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04986/1050X700/tsr04986638166376645365150.jpg,"6,6","""5000-7000""",Marmaris - Siteler ,"95 km, Dalaman HA ",50 - 100 Metre Arası,Halk Plajı,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11765.8,-5645.8,Significantly Overpriced (Underpriced),92.25
34,Kirman Arycanda De Luxe,"26.392,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00897/1050X700/tsr00897638487745120957951.jpg,"8,4","""25000-27000""",Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,4,1,1,1,2,1,1,5,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,15586.5,10806.0,Significantly Overpriced,-40.94
8,Armonia Holiday Village Spa,"9.578,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02078/1050X700/tsr02078637351558334518947.jpg,"7,6","""9000-11000""",Bodrum - Akyarlar ,"54 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,3,1,1,3,3,0,1,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15555.5,-5976.7,Significantly Overpriced (Underpriced),62.4
124,La Perla Hotel Kemer,"11.917,18 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13125/1050X700/tsr13125638274412128653163.jpg,7,"""11000-13000""",Antalya - Kemer ,"45 km, Antalya ",Denize Sıfır,Özel Plaj,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,12321.3,-404.2,Fair (Underpriced),3.39
70,Side Premium Hotel,"35.820,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04269/1050X700/tsr04269637249818074097992.jpg,"8,4","""+33000""",Antalya - Side-Evrenseki ,"55 km, Antalya HA ",100 - 200 Metre Arası,Özel Plaj,0,4,1,1,1,2,1,1,3,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,14526.1,21293.9,Significantly Overpriced,-59.45
737,Oscar Garden Hotel,"7.560,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11436/1050X700/tsr11436638027581744831302.jpg,,"""7000-9000""",Antalya - Muratpaşa ,"14 km, Antalya ",500 - 600 Metre Arası,Halk Plajı,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9457.3,-1897.3,Significantly Overpriced (Underpriced),25.1
581,Martı Hemithea Hotel,"41.368,10 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04094/1050X700/tsr04094637338850352800040.jpg,"9,9","""+33000""",Marmaris - Hisarönü ,"115 km, Dalaman HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,12961.3,28406.8,Significantly Overpriced,-68.67
206,Mirage World Hotel,"13.177,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01847/1050X700/tsr01847638089655792571561.jpg,"8,4","""13000-15000""",Marmaris - İçmeler ,"90 km, Dalaman ",50 - 100 Metre Arası,Özel Plaj,0,0,1,1,1,4,0,1,3,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,13894.7,-717.5,Slight Overpriced (Underpriced),5.45
125,Miramor Garden Resort,"11.526,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13008/1050X700/tsr13008638162106027755827.jpg,8,"""11000-13000""",Antalya - Kemer-Kiriş ,"65 km, Antalya HA ",200 - 300 Metre Arası,Özel Plaj,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,11271.6,254.4,Fair,-2.21
334,Nex Royal Beach Hotel,"9.065,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13004/1050X700/tsr13004638198438166375646.jpg,"5,9","""9000-11000""",Antalya - Kemer-Beldibi ,"35 km, Antalya HA ",No Info,Halk Plajı,0,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12076.2,-3011.2,Significantly Overpriced (Underpriced),33.22
9,Aydınbey Gold Dreams Hotel,"186.300,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00176/1050X700/tsr00176637751728916387896.jpg,"7,8","""+33000""",Antalya - Alanya-Türkler ,"110 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Mavi Bayraklı Özel Plaj,0,1,1,1,1,2,1,1,5,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,14816.6,171483.4,Significantly Overpriced,-92.05
739,Otel Safran Palas,"9.693,84 TL",https://cdn.tatilsepeti.com/Files/TesisResim/10515/tsr10515637101993532831361.jpg,,"""9000-11000""",İzmir - Foça ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11029.6,-1335.8,Overpriced (Underpriced),13.78
71,Side Royal Style,"22.199,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11386/1050X700/tsr11386637814067900721189.jpg,"9,2","""21000-23000""",Antalya - Side-Evrenseki ,"45 km, Antalya HA ",200 - 300 Metre Arası,Özel Plaj,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,12362.0,9837.8,Significantly Overpriced,-44.31
207,Mivara Luxury Resort Spa,"28.885,62 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04968/1050X700/tsr04968638453438123969513.jpg,"8,4","""27000-29000""",Bodrum - Gündoğan ,"50 km, Milas HA ",Denize Sıfır,Özel Plaj,1,2,1,1,1,1,1,1,3,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,14110.5,14775.1,Significantly Overpriced,-51.15
738,Otel Gümüşlük,"11.848,92 TL",https://cdn.tatilsepeti.com/Files/TesisResim/02933/tsr02933635488092273782500.jpg,"8,3","""11000-13000""",Bodrum - Gümüşlük ,"60 km, Milas HA ",50 - 100 Metre Arası,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12265.7,-416.8,Fair (Underpriced),3.52
430,Kleopatra İkiz Otel,"5.283,52 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01618/1050X700/tsr01618637278945822814872.jpg,"7,3","""5000-7000""",Antalya - Alanya-Kleopatra ,"120 km, Antalya ",50 - 100 Metre Arası,Halk Plajı,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,12190.1,-6906.6,Significantly Overpriced (Underpriced),130.72
336,Old Town Point Hotel,"8.150,86 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11511/1050X700/tsr11511638029846339871264.jpg,,"""7000-9000""",Antalya - Antalya Merkez ,"13 km, Antalya ",500 - 600 Metre Arası,Halk Plajı,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9307.3,-1156.5,Overpriced (Underpriced),14.19
335,Ni Marin Hotel,"14.599,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13815/1050X700/tsr13815638451482109226406.jpg,,"""13000-15000""",Bodrum - Güllük ,"15 km, Milas ",Denize Sıfır,0,1,1,0,0,1,2,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,13028.4,1570.8,Overpriced,-10.76
337,Olive Tree Hotel,"14.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12612/1050X700/tsr12612637962833544317405.jpg,,"""13000-15000""",Bodrum - Gündoğan ,"50 km, Milas ",50 - 100 Metre Arası,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11934.2,2465.8,Overpriced,-17.12
740,Otto Palace Boutique Hotel,"8.277,64 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12260/1050X700/tsr12260637837989349613095.jpg,,"""7000-9000""",Antalya - Adrasan ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11239.0,-2961.4,Significantly Overpriced (Underpriced),35.78
741,Park Ulusoy Hotel,"8.184,96 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13032/1050X700/tsr13032638348639677036951.jpg,,"""7000-9000""",İzmir - Bornova ,"No Info km, No Info",No Info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550.1,-3365.2,Significantly Overpriced (Underpriced),41.11
126,Museum Resort Spa,"5.700,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12031/1050X700/tsr12031638048998498361177.jpg,"7,3","""5000-7000""",Bodrum - Bodrum Merkez-Azmakbaşı ,"35 km, Milas HA ",750 Metre ve Üzeri,Halk Plajı,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,8509.4,-2809.4,Significantly Overpriced (Underpriced),49.29
10,Aydınbey Queen`s Palace Hotel,"23.120,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08559/1050X700/tsr08559637737064732013827.jpg,8,"""23000-25000""",Antalya - Belek-Kadriye ,"20 km, Antalya HA ",750 Metre ve Üzeri,Mavi Bayraklı Özel Plaj,0,2,1,1,1,2,1,1,4,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,11169.2,11950.8,Significantly Overpriced,-51.69
98,Larissa Sultans Beach Hotel,"8.976,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00330/1050X700/tsr00330638161311474529945.jpg,8,"""7000-9000""",Antalya - Kemer-Çamyuva ,"65 km, Antalya HA ",50 - 100 Metre Arası,Özel Plaj,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,12895.7,-3919.7,Significantly Overpriced (Underpriced),43.67
35,Kirman Calyptus Resort Spa,"23.922,88 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11421/1050X700/tsr11421638489584928442328.jpg,"8,5","""23000-25000""",Antalya - Side ,"60 km, Antalya HA ",400 - 500 Metre Arası,Özel Plaj,1,2,1,1,1,1,1,0,6,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,13363.4,10559.4,Significantly Overpriced,-44.14
53,Ramada Resort Bodrum,"22.110,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00093/1050X700/tsr00093638409303764059873.gif,"7,7","""21000-23000""",Bodrum - Bitez ,"40 km, Milas ",750 Metre ve Üzeri,Özel Plaj,0,1,1,1,1,1,1,1,4,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,10657.8,11452.2,Significantly Overpriced,-51.8
445,Miranda Moral Beach Hotel,"20.659,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12309/1050X700/tsr12309637856232055793612.jpg,,"""19000-21000""",Antalya - Kemer ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010.1,9649.1,Significantly Overpriced,-46.71
887,Morino Alaçatı,"38.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13147/1050X700/tsr13147638205308332705927.jpg,,"""+33000""",Çeşme - Alaçatı ,"67 km, Adnan Menderes ",No Info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550.1,26849.9,Significantly Overpriced,-69.92
444,Mira Su Hotel,"4.866,48 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12873/1050X700/tsr12873638188192173189437.jpg,7,"""+33000""",Antalya - Kemer-Çamyuva ,"64 km, Antalya ",300 - 400 Metre Arası,Halk Plajı,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9827.2,-4960.8,Significantly Overpriced (Underpriced),101.94
72,Sirius Deluxe Hotel,"20.160,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04850/1050X700/tsr04850637593695536350269.jpg,"8,5","""19000-21000""",Antalya - Alanya ,"110 km, Antalya ",Denize Sıfır,Özel Plaj,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,13372.1,6787.9,Significantly Overpriced,-33.67
742,Payava Hotel By True Blue,"23.400,43 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12217/1050X700/tsr12217637910709985258841.jpg,,"""23000-25000""",Antalya - Kalkan ,"123 km, Dalaman ",200 - 300 Metre Arası,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11260.7,12139.7,Significantly Overpriced,-51.88
443,Meryem Ana,"28.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03475/1050X700/tsr03475638439303660008461.jpg,"8,2","""27000-29000""",Didim - Altınkum ,"75 km, Milas HA ",No Info,Halk Plajı,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,12115.7,16684.3,Significantly Overpriced,-57.93
886,More Hotel,"6.238,06 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02789/1050X700/tsr02789638205357763346106.jpg,"7,1","""5000-7000""",Antalya - Kemer-Beldibi ,"35 km, Antalya HA ",50 - 100 Metre Arası,Halk Plajı,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11899.6,-5661.6,Significantly Overpriced (Underpriced),90.76
888,My Dream Alaçatı,"18.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11199/1050X700/tsr11199637310388997356144.jpg,,"""17000-19000""",Çeşme - Alaçatı ,"68 km, Adnan Menderes HA ",No Info,Halk Plajı,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11214.7,6785.3,Significantly Overpriced,-37.7
241,White City Resort Spa,"18.647,57 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03642/1050X700/tsr03642637545378287900369.jpg,"7,2","""17000-19000""",Antalya - Alanya-Türkler ,"110 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,3,1,1,1,3,1,1,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,15615.4,3032.1,Overpriced,-16.26
446,Mustis Royal Plaza Hotel,"12.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13279/1050X700/tsr13279638500104886078115.jpg,,"""11000-13000""",Marmaris - Armutalan ,"90 km, Dalaman ",Uygun Değil,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,11984.8,15.2,Fair,-0.13
11,Belconti Resort Hotel,"21.234,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00279/1050X700/tsr00279638097400011801151.jpg,"7,6","""21000-23000""",Antalya - Belek-İskele ,"30 km, Antalya HA ",Denize Sıfır,Özel Plaj,0,3,1,2,4,2,1,1,7,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,16126.1,5108.1,Significantly Overpriced,-24.06
36,Kirman Sidemarin Beach Spa,"26.392,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08061/1050X700/tsr08061638489420375103844.jpg,"8,8","""25000-27000""",Antalya - Side ,"60 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,4,1,1,1,1,1,0,8,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,16408.5,9984.0,Significantly Overpriced,-37.83
748,Route Hotel Adult Only +12,"12.513,60 TL",,,"""11000-13000""",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550.1,963.5,Slight Overpriced,-7.7
338,Premier Nergis Beach,"16.392,48 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10608/1050X700/tsr10608637400884246279855.jpg,"8,9","""15000-17000""",Marmaris - Merkez-Armutalan ,"95 km, Dalaman HA ",Denize Sıfır,Özel Plaj,1,1,1,1,1,1,0,1,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,13624.1,2768.3,Overpriced,-16.89
127,Mysea Hotels Alara,"12.797,66 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06833/1050X700/tsr06833637841414796073950.jpg,"5,6","""11000-13000""",Antalya - Alanya-Okurcalar ,"100 km, Antalya HA ",Denize Sıfır,Özel Plaj,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,12878.8,-81.2,Fair (Underpriced),0.63
744,Ramiz Alaçatı,"8.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13154/1050X700/tsr13154638199401017643046.jpg,,"""7000-9000""",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010.1,-3010.1,Significantly Overpriced (Underpriced),37.63
